"","Index","STAT_422_ID_NUMBER","Full.Address","URL","Model","Street.Address","X","Style","Maintenance","Zip","City","GRAND.LARCENY.5.YR_AVG","listing_price_to_nearest_1000","Parking.Charges","Baths.Full","GRAND.LARCENY.1.YR_AVG","Total.Taxes","GRAND.LARCENY.3.YR_AVG","Fuel","high_schools","Kitchen.Type","walk_score","dogs_allowed","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.3.YR_AVG","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.1.YR_AVG","RAPE.5.YR_AVG","Common.Charges","GRAND.LARCENY.OF.MOTOR.VEHICLE.3.YR_AVG","MURDER...NON.NEGL..MANSLAUGHTER.3.YR_AVG","Bedrooms","ROBBERY.1.YR_AVG","FELONY.ASSAULT.5.YR_AVG","MURDER...NON.NEGL..MANSLAUGHTER.1.YR_AVG","Approx.Year.Built","GRAND.LARCENY.OF.MOTOR.VEHICLE.5.YR_AVG","YTD.Enrollment.2011","School","Approx..Interior.Sqft","FELONY.ASSAULT.3.YR_AVG","FELONY.ASSAULT.1.YR_AVG","Deductible..","NOV.Count","BURGLARY.5.YR_AVG","middle_schools1","GRAND.LARCENY.OF.MOTOR.VEHICLE.1.YR_AVG","Total.Rooms","Construction","Beds","BURGLARY.1.YR_AVG","YTD.Attendance.2011","MURDER...NON.NEGL..MANSLAUGHTER.5.YR_AVG","RAPE.3.YR_AVG","Baths.Half","Garage","ROBBERY.5.YR_AVG","ROBBERY.3.YR_AVG","X..Floors.In.Building","RAPE.1.YR_AVG","elem_schools","BURGLARY.3.YR_AVG","cats_allowed","TOTAL.SEVEN.MAJOR.FELONY.OFFENSES.5.YR_AVG","Sold.Price"
"1464",3393,NA,"84-29 153rd Ave, Howard Beach NY, 11414","http://www.mlsli.com/homes-for-sale/84-29-153rd-Ave-Howard-Beach-NY-11414-172575263","Heritage House West","84-29 153rd",NA,"Condo",667,"11414","Beach",504,NA,30,"2",600,3550,553,"GAS","John Adams High School (Q480)","efficiency",76,"Y",1602,1579,16,515,225,3,"2",264,224,3,1965,235,46007,"27",133,236,216,40,0,306,"Q202",248,5,"Brick",1,234,"89.88%",3,19,"0","NO",288,288,"6",14,"P.S. 232 Lindenwood (Q232)",277,"Y",1579,285000
"1465",3394,NA,"85-09 151st Ave, Howard Beach NY, 11414","http://www.mlsli.com/homes-for-sale/85-09-151st-Ave-Howard-Beach-NY-11414-170037266","3 Br/2Bath","85-09 151st",NA,"Condo",554,"11414","Beach",504,NA,30,"2",600,4958,553,"OIL","John Adams High School (Q480)","efficiency",77,"N",1602,1579,16,864,225,3,"3",264,224,3,1964,235,46007,"27",133,236,216,40,0,306,"Q202",248,6,"Brick",1,234,"89.88%",3,19,"0","NO",288,288,"6",14,"P.S. 232 Lindenwood (Q232)",277,"N",1579,355000
"1466",3399,NA,"118-18 Union Tpke, Kew Gardens NY, 11415","","Large Studio","118-18 Union Tpke",NA,"Co-op",685,"11415","Kew Gardens",449,NA,126,"1",401,1205,462,"ELEC","Hillcrest High School (Q505)","efficiency",93,"N",1553,1425,21,373,247,5,"1",238,277,6,1960,245,37009,"28",237,289,302,49,0,284,"Q190",234,2,"Brick",1,227,"91.70%",5,18,"0","YES",275,261,"21",17,"P.S. 099 Kew Gardens (Q099)",269,"N",1560,150000
"1467",3409,NA,"125-10 Queens Blvd, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/125-10-Queens-Blvd-Kew-Gardens-NY-11415-171349407","Studio","125-10 Queens",NA,"Co-op",612,"11415","Gardens",449,NA,215,"1",401,1205,462,"OIL","Hillcrest High School (Q505)","efficiency",91,"N",1553,1425,21,645,247,5,"0",238,277,6,1963,245,37009,"28",469,289,302,51,4,284,"Q190",234,2,"Brick",1,227,"91.70%",5,18,"0","YES",275,261,"27",17,"P.S. 099 Kew Gardens (Q099)",269,"N",1560,120000
"1468",3410,NA,"118-18 Union Tpke, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/118-18-Union-Tpke-Kew-Gardens-NY-11415-182866247","C Line","118-18 Union",NA,"Co-op",601,"11415","Gardens",449,NA,126,"1",401,1205,462,"GAS","Hillcrest High School (Q505)","efficiency",93,"N",1553,1425,21,373,247,5,"0",238,277,6,1974,245,37009,"28",390,289,302,49,0,284,"Q190",234,2,"Brick",1,227,"91.70%",5,18,"0","YES",275,261,"20",17,"P.S. 099 Kew Gardens (Q099)",269,"N",1560,125000
"1469",3411,NA,"83-60 118th St, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/83-60-118-St-Kew-Gardens-NY-11415-151060768","one bedroom","83-60 118",NA,"Co-op",655,"11415","Gardens",449,NA,112,"1",401,1205,462,"OIL","Richmond Hill High School (Q475)","efficiency",90,"N",1553,1425,21,468,247,5,"1",238,277,6,1960,245,37009,"28",469,289,302,51,3,284,"Q137",234,3,"Brick",1,227,"91.70%",5,18,"0","NO",275,261,"12",17,"P.S. 051 (Q051), P.S. 056 Harry Eichler (Q056), , ",269,"N",1560,140000
"1470",3412,NA,"82-40 Austin St, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/82-40-Austin-St-Kew-Gardens-NY-11415-166769089","Simplex","82-40 Austin",NA,"Co-op",322,"11415","Gardens",449,NA,131,"1",401,1205,462,"OIL","Hillcrest High School (Q505)","efficiency",90,"N",1553,1425,21,956,247,5,"1",238,277,6,1940,245,37009,"28",316,289,302,50,0,284,"Q190",234,3,"Brick",1,227,"91.70%",5,18,"0","NO",275,261,"7",17,"P.S. 099 Kew Gardens (Q099)",269,"Y",1560,143000
"1471",3421,NA,"150-45 Village Rd, Kew Garden Hills NY, 11415","http://www.mlsli.com/homes-for-sale/150-45-Village-Rd-Kew-Garden-Hills-NY-11415-176229392","2 Br Garden Apartme>","150-45 Village",NA,"Co-op",1366,"11415","Hills",449,NA,75,"1",401,1205,462,"GAS","Hillcrest High School (Q505)","efficiency",85,"Y",1553,1425,21,681,247,5,"2",238,277,6,1947,245,37009,"28",77,289,302,50,0,284,"Q217",234,5,"Brick",1,227,"91.70%",5,18,"0","NO",275,261,"2",17,"P.S. 117 J. Keld / Briarwood School (Q117)",269,"Y",1560,223000
"1472",3424,NA,"118-11 84th Ave, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/118-11-84th-Ave-Kew-Gardens-NY-11415-169977492","Jr 4 / 2 Bedrooms","118-11 84th",NA,"Co-op",789,"11415","Gardens",449,NA,140,"1",401,1205,462,"OIL","Richmond Hill High School (Q475)","efficiency",91,"Y",1553,1425,21,402,247,5,"2",238,277,6,1938,245,37009,"28",489,289,302,50,0,284,"Q137",234,4,"Brick",1,227,"91.70%",5,18,"0","YES",275,261,"6",17,"P.S. 051 (Q051), P.S. 056 Harry Eichler (Q056), , ",269,"Y",1560,257000
"1473",3426,NA,"125-10 Queens Blvd, Kew Gardens, NY 11415","http://www.mlsli.com/homes-for-sale/125-10-Queens-Blvd-Kew-Gardens-NY-11415-157709455","2 Bedroom","125-10 Queens",NA,"Co-op",1459,"11415","Gardens",449,NA,215,"2",401,1205,462,"GAS","Hillcrest High School (Q505)","efficiency",91,"N",1553,1425,21,645,247,5,"2",238,277,6,1963,245,37009,"28",469,289,302,51,4,284,"Q190",234,5,"Brick",1,227,"91.70%",5,18,"0","NO",275,261,"1",17,"P.S. 099 Kew Gardens (Q099)",269,"N",1560,289550
"1474",3427,NA,"117-01 Park Lane South, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/117-01-Park-Lane-South-Kew-Gardens-NY-11415-173820335","Jr.4","117-01 Park",NA,"Co-op",941,"11415","Gardens",449,NA,112,"1",401,1205,462,"GAS","Hillcrest High School (Q505)","efficiency",84,"Y",1553,1425,21,297,247,5,"2",238,277,6,1936,245,37009,"28",100,289,302,49,0,284,"Q190",234,4,"Brick",1,227,"91.70%",5,18,"0","NO",275,261,"6",17,"P.S. 099 Kew Gardens (Q099)",269,"Y",1560,315000
"1475",3428,NA,"118-18 Union Tpke, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/118-18-Union-Tpke-Kew-Gardens-NY-11415-187490269","Two Bedroom","118-18 Union",NA,"Co-op",1141,"11415","Gardens",449,NA,115,"1",401,1205,462,"OIL","Hillcrest High School (Q505)","efficiency",93,"N",1553,1425,21,373,247,5,"2",238,277,6,1974,245,37009,"28",489,289,302,50,0,284,"Q190",234,5,"Brick",1,227,"91.70%",5,18,"0","YES",275,261,"21",17,"P.S. 099 Kew Gardens (Q099)",269,"N",1560,388000
"1476",3446,189,"147-14 Village Rd, Kew Garden Hills NY, 11415","http://www.mlsli.com/homes-for-sale/26910-Grand-Central-Pky-Floral-Park-NY-11005-195028575","2Br W/ Yard","147-14 Village",NA,"Co-op",1282,"11415","Hills",449,210,75,"1",401,1205,462,"OIL","Hillcrest High School (Q505)","efficiency",78,"Y",1553,1425,21,681,247,5,"2",238,277,6,1975,245,31988,"26",77,289,302,50,0,284,"Q217",234,4,"Brick",1,227,"93.34%",5,18,"0","NO",275,261,"2",17,"P.S. 117 J. Keld / Briarwood School (Q117)",269,"N",1560,NA
"1477",3449,96,"125-16 83rd Dr, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/110-11-Queens-Blvd-Forest-Hills-NY-11375-191269365","Carmil 125-16","125-16 83rd",NA,"Co-op",427,"11415","Gardens",449,118,112,"1",401,1205,462,"GAS","Hillcrest High School (Q505)","efficiency",92,"Y",1553,1425,21,468,247,5,"0",238,277,6,1965,245,37009,"28",469,289,302,51,0,284,"Q190",234,2,"Brick",1,227,"91.70%",5,18,"0","NO",275,261,"6",17,"P.S. 099 Kew Gardens (Q099)",269,"N",1560,NA
"1478",3459,82,"118-18 Union Tpke, Kew Gardens NY, 11415","http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Holliswood-NY-11423-148241587","1 bedroom","118-18 Union",NA,"Co-op",1042,"11415","Gardens",449,249,127,"1",401,1205,462,"GAS","Hillcrest High School (Q505)","efficiency",93,"N",1553,1425,21,373,247,5,"1",238,277,6,1950,245,27232,"29",382,289,302,48,0,284,"Q190",234,3,"Brick",1,227,"92.14%",5,18,"0","NO",275,261,"20",17,"P.S. 099 Kew Gardens (Q099)",269,"N",1560,NA
"1479",3476,NA,"97-44 91st St, Ozone Park NY, 11416","","Townhouse","97-44 91st St",NA,"Condo",798,"11416","Ozone Park",449,NA,86,"2",401,2065,462,"GAS","Citywide High School Choice","efficiency",NA,"Y",1553,1425,21,167,247,5,"2",238,277,6,1985,245,46007,"27",1,289,302,43.5329434271659,0,284,"Q210",234,5,"Brick",2,227,"89.88%",5,18,"0","NO",275,261,"3",17,"New York City Academy for Discovery (Q306)",269,"Y",1560,250000
"1480",3477,NA,"94-28 Magnolia Ct, Ozone Park NY, 11417","","2Br/2Bth","94-28 Magnolia Ct",NA,"Condo",311,"11417","Ozone Park",504,NA,30,"2",600,1204,553,"GAS","John Adams High School (Q480)","efficiency",81,"Y",1602,1579,16,375,225,3,"2",264,224,3,2003,235,46007,"27",197,236,216,43.5329434271659,0,306,"Q202",248,5,"Frame",2,234,"89.88%",3,19,"0","NO",288,288,"3",14,"P.S. 146 Howard Beach (Q146), ",277,"Y",1579,410000
"1481",3478,NA,"94-20 Magnolia Ct, Ozone Park NY, 11417","","Cedar","94-20 Magnolia Ct",NA,"Condo",311,"11417","Ozone Park",504,NA,30,"2",600,945,553,"GAS","John Adams High School (Q480)","efficiency",81,"N",1602,1579,16,426,225,3,"2",264,224,3,2003,235,46007,"27",197,236,216,43.5329434271659,0,306,"Q202",248,5,"Frame",2,234,"89.88%",3,19,"0","NO",288,288,"3",14,"P.S. 146 Howard Beach (Q146), ",277,"N",1579,465000
"1482",3479,NA,"150-41 Centreville St, Ozone Park NY, 11417","","Park Village Condom>","150-41 Centreville St",NA,"Condo",311,"11417","Ozone Park",504,NA,30,"2",600,1948,553,"GAS","John Adams High School (Q480)","efficiency",73,"Y",1602,1579,16,275,225,3,"1",264,224,3,1982,235,46007,"27",197,236,216,43.5329434271659,1,306,"Q202",248,4,"Brick",1,234,"89.88%",3,19,"0","NO",288,288,"3",14,"P.S. 146 Howard Beach (Q146), ",277,"Y",1579,200000
"1483",3481,NA,"150-40 Tahoe St, Ozone Park NY, 11417","","Garden Condo","150-40 Tahoe St",NA,"Condo",311,"11417","Ozone Park",504,NA,30,"2",600,2659,553,"GAS","John Adams High School (Q480)","efficiency",73,"Y",1602,1579,16,325,225,3,"2",264,224,3,1989,235,46007,"27",197,236,216,43.5329434271659,2,306,"Q202",248,5,"Brick",2,234,"89.88%",3,19,"0","NO",288,288,"3",14,"P.S. 146 Howard Beach (Q146), ",277,"Y",1579,275000
"1484",3486,NA,"150-41 Centreville St, Ozone Park NY, 11417","http://www.mlsli.com/homes-for-sale/150-41-Centreville-St-Ozone-Park-NY-11417-157022741","Park Village Condom>","150-41 Centreville",NA,"Condo",311,"11417","Park",504,NA,30,"2",600,1948,553,"GAS","John Adams High School (Q480)","efficiency",73,"Y",1602,1579,16,275,225,3,"1",264,224,3,1982,235,46007,"27",197,236,216,43.5329434271659,1,306,"Q202",248,4,"Brick",1,234,"89.88%",3,19,"0","YES",288,288,"3",14,"P.S. 146 Howard Beach (Q146), ",277,"Y",1579,200000
"1485",3487,NA,"94-20 Magnolia Ct, Ozone Park NY, 11417","http://www.mlsli.com/homes-for-sale/94-20-Magnolia-Ct-Ozone-Park-NY-11417-187765226","Cedar","94-20 Magnolia",NA,"Condo",311,"11417","Park",504,NA,30,"2",600,945,553,"GAS","John Adams High School (Q480)","efficiency",81,"N",1602,1579,16,426,225,3,"2",264,224,3,2003,235,46007,"27",197,236,216,43.5329434271659,0,306,"Q202",248,5,"Frame",2,234,"89.88%",3,19,"0","NO",288,288,"3",14,"P.S. 146 Howard Beach (Q146), ",277,"N",1579,465000
"1486",3492,NA,"84-10 101 St, Richmond Hill N NY, 11418","","Tbd","84-10 101 St",NA,"Condo",703,"11418","Richmond Hill",449,NA,0,"1",401,2277,462,"GAS","Richmond Hill High School (Q475)","efficiency",81,"Y",1553,1425,21,285,247,5,"1",238,277,6,1890,245,46007,"27",156,289,302,50,3,284,"Q210",234,4,"Brick",1,227,"89.88%",5,18,"0","YES",275,261,"4",17,"P.S. 254 - The Rosa Parks School (Q254)",269,"Y",1560,234000
"1487",3494,NA,"84-10 101 St, Richmond Hill N NY, 11418","","2Br 1.5 Bth Duplex","84-10 101 St",NA,"Condo",703,"11418","Richmond Hill",449,NA,0,"1",401,3984,462,"GAS","Richmond Hill High School (Q475)","efficiency",81,"Y",1553,1425,21,430,247,5,"2",238,277,6,1890,245,46007,"27",45,289,302,50,3,284,"Q210",234,7,"Brick",2,227,"89.88%",5,18,"1","YES",275,261,"4",17,"P.S. 254 - The Rosa Parks School (Q254)",269,"Y",1560,420000
"1488",3498,NA,"83-85 Woodhaven Blvd, Woodhaven NY, 11421","","1 Bedroom","83-85 Woodhaven Blvd",NA,"Co-op",462,"11421","Woodhaven",449,NA,35,"1",401,2766,462,"OIL","Queens Metropolitan High School (Q686)","efficiency",73,"Y",1553,1425,21,0,247,5,"1",238,277,6,1950,245,46007,"27",443,289,302,50,0,284,"Q113",234,3,"Brick",1,227,"89.88%",5,18,"0","NO",275,261,"6",17,"P.S./I.S. 113 Anthony J. Pranzo (Q113)",269,"Y",1560,125000
"1489",3499,NA,"83-85 Woodhaven Blvd, Woodhaven NY, 11421","","Elton Building","83-85 Woodhaven",NA,"Co-op",448,"11421","Woodhaven",449,NA,35,"1",401,2766,462,"GAS","Queens Metropolitan High School (Q686)","efficiency",73,"Y",1553,1425,21,0,247,5,"1",238,277,6,1950,245,46007,"27",443,289,302,50,0,284,"Q113",234,3,"Brick",1,227,"89.88%",5,18,"0","NO",275,261,"6",17,"P.S./I.S. 113 Anthony J. Pranzo (Q113)",269,"Y",1560,130000
"1490",3502,NA,"83-55 Woodhaven Blvd, Woodhaven NY, 11421","","Adlon","83-55 Woodhaven Blvd",NA,"Co-op",376,"11421","Woodhaven",449,NA,35,"1",401,2766,462,"OIL","Queens Metropolitan High School (Q686)","efficiency",73,"N",1553,1425,21,0,247,5,"1",238,277,6,1955,245,52936,"24",443,289,302,50,0,284,"Q113",234,3,"Brick",1,227,"92.21%",5,18,"0","NO",275,261,"6",17,"P.S./I.S. 113 Anthony J. Pranzo (Q113)",269,"N",1560,155000
"1491",3503,NA,"83-20 98th St, Woodhaven NY, 11421","","Jr4","83-20 98th St",NA,"Co-op",581,"11421","Woodhaven",449,NA,35,"1",401,2766,462,"GAS","Queens Metropolitan High School (Q686)","efficiency",78,"N",1553,1425,21,317,247,5,"2",238,277,6,1954,245,52936,"24",443,289,302,50,0,284,"Q113",234,4,"Brick",2,227,"92.21%",5,18,"0","NO",275,261,"6",17,"P.S./I.S. 113 Anthony J. Pranzo (Q113)",269,"Y",1560,160000
"1492",3508,NA,"83-85 Woodhaven Blvd, Woodhaven NY, 11421","http://www.mlsli.com/homes-for-sale/83-85-Woodhaven-Woodhaven-NY-11421-176892393","Elton Building","83-85 Woodhaven",NA,"Co-op",448,"11421","Woodhaven",449,NA,35,"1",401,2766,462,"GAS","Queens Metropolitan High School (Q686)","efficiency",73,"N",1553,1425,21,0,247,5,"1",238,277,6,1950,245,46007,"27",443,289,302,50,0,284,"Q113",234,3,"Brick",1,227,"89.88%",5,18,"0","NO",275,261,"6",17,"P.S./I.S. 113 Anthony J. Pranzo (Q113)",269,"N",1560,130000
"1493",3519,NA,"131-34 234th St, Rosedale NY, 11422","","Lower","131-34 234 St",NA,"Co-op",537,"11422","Rosedale",546,NA,35,"1",679,1384,597,"GAS","Citywide High School Choice","efficiency",72,"N",1869,1948,27,537,242,6,"1",275,318,8,1950,293,27232,"29",348,341,359,33,0,435,"Q355",232,3,"Brick",1,358,"92.14%",6,26,"0","YES",302,273,"2",37,"P.S. 038 Rosedale (Q038)",383,"N",1931,68000
"1494",3525,NA,"131-74 234th St, Rosedale NY, 11422","","2 Bedroom","131-74 234th St",NA,"Co-op",806,"11422","Rosedale",546,NA,35,"1",679,1384,597,"GAS","Citywide High School Choice","efficiency",72,"N",1869,1948,27,537,242,6,"2",275,318,8,1950,293,27232,"29",348,341,359,33,0,435,"Q355",232,4,"Brick",2,358,"92.14%",6,26,"0","YES",302,273,"2",37,"P.S. 038 Rosedale (Q038)",383,"N",1931,119900
"1495",3527,NA,"131 57 234th St, Rosedale NY, 11422","","None","131 57 234th St",NA,"Co-op",671,"11422","Rosedale",546,NA,35,"1",679,1384,597,"GAS","Citywide High School Choice","efficiency",72,"N",1869,1948,27,537,242,6,"1",275,318,8,1950,293,27232,"29",348,341,359,33,0,435,"Q355",232,3,"Brick",1,358,"92.14%",6,26,"0","YES",302,273,"2",37,"P.S. 038 Rosedale (Q038)",383,"N",1931,120000
"1496",3538,NA,"197-09 Dunton Ave, Holliswood NY, 11423","","Garden Apartment","197-09 Dunton Ave",NA,"Co-op",660,"11423","Holliswood",466,NA,63,"1",465,2842,479,"GAS","Citywide High School Choice","efficiency",72,"N",1170,1104,12,457,149,1,"1",212,124,3,1950,166,27232,"29",348,122,112,50,0,219,"Q238",153,3,"Brk",1,151,"92.14%",1,13,"0","NO",225,215,"2",8,"The Bellaire School (Q135)",189,"N",1217,145000
"1497",3541,NA,"87-15 204 St, Hollis NY, 11423","","Dover","87-15 204 St",NA,"Co-op",573,"11423","Hollis",466,NA,35,"1",465,2842,479,"OIL","Citywide High School Choice","efficiency",76,"N",1170,1104,12,0,149,1,"1",212,124,3,1953,166,27232,"29",348,122,112,40,0,219,"Q109",153,3,"Brick",1,151,"92.14%",1,13,"0","NO",225,215,"6",8,"The Bellaire School (Q135)",189,"N",1217,107000
"1498",3551,NA,"87-30 204 St, Hollis NY, 11423","","Greenwood","87-30 204 St",NA,"Co-op",659,"11423","Hollis",466,NA,35,"1",465,2842,479,"GAS","Citywide High School Choice","efficiency",76,"N",1170,1104,12,0,149,1,"2",212,124,3,1954,166,26786,"15",348,122,112,40,2,219,"Q109",153,5,"Brick",2,151,"91.27%",1,13,"0","NO",225,215,"7",8,"The Bellaire School (Q135)",189,"N",1217,140500
"1499",3553,NA,"87-19 204 St, Hollis NY, 11423","","Co-Op","87-19 204 Th St",NA,"Co-op",778,"11423","Hollis",466,NA,35,"1",465,2842,479,"GAS","Citywide High School Choice","efficiency",76,"N",1170,1104,12,0,149,1,"2",212,124,3,1953,166,27232,"29",348,122,112,40,0,219,"Q109",153,5,"Brick",2,151,"92.14%",1,13,"0","NO",225,215,"6",8,"The Bellaire School (Q135)",189,"N",1217,145000
"1500",3555,NA,"198-11 Dunton Ave, Holliswood NY, 11423","","Garden Apts.","198-11 Dunton Ave",NA,"Co-op",660,"11423","Holliswood",466,NA,63,"1",465,2842,479,"OIL","Citywide High School Choice","efficiency",72,"N",1170,1104,12,457,149,1,"1",212,124,3,1956,166,27232,"29",348,122,112,50,0,219,"Q238",153,4,"Brick",1,151,"92.14%",1,13,"0","NO",225,215,"2",8,"The Bellaire School (Q135)",189,"Y",1217,150000
"1501",3557,NA,"202-35 Foothill Ave, Hollis NY, 11423","","The Everest","202-35 Foothill Ave",NA,"Co-op",766,"11423","Hollis",466,NA,63,"1",465,2842,479,"OTHER","Citywide High School Choice","efficiency",82,"N",1170,1104,12,457,149,1,"2",212,124,3,1968,166,27232,"29",366,122,112,25,0,219,"Q109",153,4,"Brick",2,151,"92.14%",1,13,"0","NO",225,215,"7",8,"The Bellaire School (Q135)",189,"Y",1217,155000
"1502",3559,NA,"198-27 Dunton Ave, Holliswood NY, 11423","","Garden Apts","198-27 Dunton Ave",NA,"Co-op",730,"11423","Holliswood",466,NA,63,"1",465,2842,479,"OIL","Citywide High School Choice","efficiency",73,"N",1170,1104,12,457,149,1,"1",212,124,3,1950,166,27232,"29",348,122,112,50,0,219,"Q238",153,4,"Brick",1,151,"92.14%",1,13,"0","NO",225,215,"2",8,"The Bellaire School (Q135)",189,"Y",1217,165000
"1503",3561,NA,"196-45 Dunton Ave, Holliswood NY, 11423","","Holliswood Gardens","196-45 Dunton Ave",NA,"Co-op",838,"11423","Holliswood",466,NA,63,"1",465,2842,479,"GAS","Citywide High School Choice","efficiency",73,"N",1170,1104,12,457,149,1,"2",212,124,3,1950,166,27232,"29",348,122,112,50,0,219,"Q238",153,5,"Brick",2,151,"92.14%",1,13,"0","NO",225,215,"2",8,"The Bellaire School (Q135)",189,"Y",1217,205000
"1504",3568,NA,"197-09 Dunton Ave, Holliswood NY, 11423","http://www.mlsli.com/homes-for-sale/197-09-Dunton-Ave-Holliswood-NY-11423-141486424","Garden Apartment","197-09 Dunton",NA,"Co-op",660,"11423","Holliswood",466,NA,63,"1",465,2842,479,"GAS","Citywide High School Choice","efficiency",72,"N",1170,1104,12,457,149,1,"1",212,124,3,1950,166,27232,"29",348,122,112,50,0,219,"Q238",153,3,"Brk",1,151,"92.14%",1,13,"0","NO",225,215,"2",8,"The Bellaire School (Q135)",189,"N",1217,145000
"1505",3569,NA,"198-11 Dunton Ave, Holliswood NY, 11423","http://www.mlsli.com/homes-for-sale/198-11-Dunton-Ave-Holliswood-NY-11423-148175721","Garden Apts.","198-11 Dunton",NA,"Co-op",660,"11423","Holliswood",466,NA,63,"1",465,2842,479,"OIL","Citywide High School Choice","efficiency",72,"N",1170,1104,12,457,149,1,"1",212,124,3,1956,166,27232,"29",348,122,112,50,0,219,"Q238",153,4,"Brick",1,151,"92.14%",1,13,"0","NO",225,215,"2",8,"The Bellaire School (Q135)",189,"Y",1217,150000
"1506",3575,NA,"251-38 71st Ave, Bellerose NY, 11426","","Second Floor","251-38 71st Ave",NA,"Co-op",718,"11426","Bellerose",546,NA,62,"1",679,2429,597,"GAS","Martin Van Buren High School (Q435)","efficiency",55,"Y",1869,1948,27,476,242,6,"1",275,318,8,1950,293,31988,"26",315,341,359,46,0,435,"Q067",232,3,"Stucco",1,358,"93.34%",6,26,"0","NO",302,273,"2",37,"P.S. 186 Castlewood (Q186)",383,"Y",1931,165000
"1507",3577,NA,"71-29 252nd St, Bellerose NY, 11426","","N/A","71-29 252nd St",NA,"Co-op",902,"11426","Bellerose",546,NA,25,"1",679,2429,597,"OIL","Martin Van Buren High School (Q435)","efficiency",55,"Y",1869,1948,27,476,242,6,"2",275,318,8,1950,293,31988,"26",315,341,359,46,0,435,"Q067",232,4,"Stucco",2,358,"93.34%",6,26,"0","NO",302,273,"2",37,"P.S. 186 Castlewood (Q186)",383,"Y",1931,224000
"1508",3584,NA,"245-42 76th Ave, Bellerose NY, 11426","","D-Upper","245-42 76th Ave",NA,"Co-op",741,"11426","Bellerose",546,NA,40,"1",679,2429,597,"GAS","Martin Van Buren High School (Q435)","efficiency",71,"Y",1869,1948,27,476,242,6,"2",275,318,8,1949,293,31988,"26",379,341,359,39,0,435,"Q067",232,5,"Brick",2,358,"93.34%",6,26,"0","NO",302,273,"2",37,"P.S. 186 Castlewood (Q186)",383,"Y",1931,280000
"1509",3586,NA,"251-61 71st Rd, Bellerose NY, 11426","http://www.mlsli.com/homes-for-sale/251-61-71st-Road-Bellerose-NY-11426-168031942","1- Bedroom","251-61 71st",NA,"Co-op",679,"11426","Bellerose",546,NA,43,"1",679,2429,597,"OIL","Martin Van Buren High School (Q435)","efficiency",47,"Y",1869,1948,27,476,242,6,"1",275,318,8,1950,293,31988,"26",315,341,359,42,0,435,"Q067",232,3,"Frame",1,358,"93.34%",6,26,"0","NO",302,273,"2",37,"P.S. 186 Castlewood (Q186)",383,"Y",1931,172000
"1510",3601,NA,"225-23 88 Ave, Queens Village NY, 11427","","Garden","225-23 88 Ave",NA,"Co-op",642,"11427","Queens Village",419,NA,4,"1",408,2636,439,"GAS","Martin Van Buren High School (Q435)","efficiency",72,"N",862,797,4,489,82,0,"2",55,60,0,1955,90,31988,"26",335,63,58,50,0,219,"Q172",72,4,"Brick",2,198,"93.34%",0,3,"0","NO",64,57,"2",6,"P.S. 018 Winchester (Q018)",216,"Y",859,179888
"1511",3603,NA,"221-17 Braddock Ave, Queens Village NY, 11427","","Garden","221-17 Braddock Ave",NA,"Co-op",803,"11427","Queens Village",419,NA,4,"1",408,2636,439,"GAS","Martin Van Buren High School (Q435)","efficiency",70,"N",862,797,4,489,82,0,"3",55,60,0,1955,90,31988,"26",335,63,58,50,0,219,"Q172",72,5,"Brick",3,198,"93.34%",0,3,"0","NO",64,57,"2",6,"P.S. 033 Edward M. Funk (Q033), P.S. 018 Winchester (Q018)",216,"N",859,205000
"1512",3605,NA,"82-08 229 St, Queens Village NY, 11427","","Duplex","82-08 229 St",NA,"Co-op",697,"11427","Queens Village",419,NA,4,"1",408,2636,439,"OTHER","Martin Van Buren High School (Q435)","efficiency",69,"N",862,797,4,489,82,0,"2",55,60,0,1951,90,31988,"26",335,63,58,50,0,219,"Q172",72,5,"Brick",2,198,"93.34%",0,3,"0","NO",64,57,"2",6,"P.S. 018 Winchester (Q018)",216,"N",859,220000
"1513",3607,767,"80-35 Springfield Blvd, Bayside, NY 11364","http://www.mlsli.com/homes-for-sale/117-14-Union-Tpke-Tpke-Kew-Gardens-NY-11415-187372704","Jr. 4","80-35 Springfield Blvd",NA,"Co-op",756,"11427","Bayside",419,235,0,"1",408,2636,439,"GAS","Martin Van Buren High School (Q435)","efficiency",65,"N",862,797,4,489,82,0,"1",55,60,0,1923,90,37009,"28",421,63,58,50,0,219,"Q172",72,4,"Brick",2,198,"91.70%",0,3,"1","NO",64,57,"6",6,"P.S. 188 Kingsbury (Q188)",216,"N",859,NA
